# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 1] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=1, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 1] Adaptive4(learning_rate=0.2, max_depth=1, max_window_size=1000, min_window_size=1)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=5, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 5] Adaptive4(learning_rate=0.2, max_depth=5, max_window_size=1000, min_window_size=1)
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=10, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 10] Adaptive4(learning_rate=0.2, max_depth=10, max_window_size=1000, min_window_size=1)
# [ensemble 15] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=15, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 15] Adaptive4(learning_rate=0.2, max_depth=15, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='max_depth.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 1],current_acc_[ensemble 1],mean_acc_[incremental 1],current_acc_[incremental 1],mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[incremental 5],current_acc_[incremental 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[incremental 10],current_acc_[incremental 10],mean_acc_[ensemble 15],current_acc_[ensemble 15],mean_acc_[incremental 15],current_acc_[incremental 15],training_time_[ensemble 1],testing_time_[ensemble 1],total_running_time_[ensemble 1],training_time_[incremental 1],testing_time_[incremental 1],total_running_time_[incremental 1],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[incremental 5],testing_time_[incremental 5],total_running_time_[incremental 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[incremental 10],testing_time_[incremental 10],total_running_time_[incremental 10],training_time_[ensemble 15],testing_time_[ensemble 15],total_running_time_[ensemble 15],training_time_[incremental 15],testing_time_[incremental 15],total_running_time_[incremental 15]
273799,0.621461,0.680000,0.616847,0.630000,0.630742,0.705000,0.618165,0.605000,0.624367,0.655000,0.619534,0.630000,0.623452,0.635000,0.621185,0.615000,6.620447,241.237426,247.857874,71.807066,32.129107,103.936173,4.316110,235.505242,239.821352,73.138079,31.561448,104.699528,4.414036,234.380976,238.795012,77.591302,31.539456,109.130758,4.453523,234.484299,238.937822,78.843802,31.514352,110.358155
273999,0.621483,0.640000,0.616833,0.605000,0.630747,0.635000,0.618172,0.625000,0.624345,0.605000,0.619546,0.630000,0.623448,0.620000,0.621201,0.635000,6.627543,241.526675,248.154218,71.810729,32.183236,103.993965,4.319144,235.783838,240.102982,73.141017,31.613447,104.754464,4.416907,234.660516,239.077423,77.594081,31.593773,109.187854,4.456264,234.764656,239.220920,78.846569,31.569387,110.415955
274199,0.621602,0.725000,0.616866,0.645000,0.630844,0.715000,0.618186,0.630000,0.624403,0.675000,0.619564,0.635000,0.623513,0.680000,0.621217,0.635000,6.636794,241.812598,248.449392,72.412165,32.236017,104.648182,4.325333,236.066521,240.391855,73.742981,31.667121,105.410102,4.424111,234.938105,239.362216,78.231814,31.646238,109.878051,4.464206,235.037212,239.501418,79.452099,31.620825,111.072924
274399,0.621680,0.690000,0.616944,0.685000,0.630906,0.685000,0.618268,0.690000,0.624444,0.660000,0.619622,0.670000,0.623584,0.685000,0.621267,0.665000,6.641989,242.100963,248.742952,72.414862,32.290371,104.705233,4.327886,236.346533,240.674418,73.745285,31.719305,105.464590,4.426280,235.210267,239.636547,78.233885,31.698808,109.932693,4.466220,235.316692,239.782911,79.454209,31.672966,111.127175
274599,0.621718,0.655000,0.616987,0.655000,0.630951,0.670000,0.618322,0.665000,0.624502,0.675000,0.619662,0.655000,0.623580,0.620000,0.621294,0.645000,6.648588,242.404428,249.053016,72.417991,32.342702,104.760693,4.330552,236.637737,240.968289,73.747780,31.773404,105.521183,4.428828,235.542749,239.971577,78.236342,31.751915,109.988257,4.468705,235.598362,240.067068,79.456703,31.724194,111.180897
274799,0.621716,0.620000,0.617002,0.630000,0.630967,0.645000,0.618352,0.645000,0.624525,0.645000,0.619691,0.645000,0.623616,0.655000,0.621333,0.655000,6.655343,242.689049,249.344392,72.421219,32.395260,104.816479,4.333383,236.920796,241.254179,73.750663,31.825166,105.575829,4.431475,235.824482,240.255957,78.238980,31.803685,110.042665,4.471234,235.877223,240.348457,79.459355,31.777166,111.236521
274999,0.621703,0.610000,0.617040,0.650000,0.631006,0.665000,0.618389,0.650000,0.624549,0.645000,0.619709,0.635000,0.623606,0.615000,0.621354,0.640000,6.662265,242.979597,249.641861,72.424607,32.448586,104.873193,4.336360,237.202371,241.538731,73.753580,31.876806,105.630386,4.434421,236.101092,240.535513,78.241807,31.856435,110.098242,4.473972,236.157702,240.631673,79.462114,31.828906,111.291020
275199,0.621701,0.620000,0.617066,0.640000,0.630982,0.610000,0.618413,0.640000,0.624561,0.635000,0.619715,0.625000,0.623624,0.640000,0.621358,0.625000,6.670798,243.272789,249.943587,73.039887,32.504163,105.544050,4.344590,237.485847,241.830437,74.367390,31.930408,106.297797,4.442486,236.383927,240.826413,78.853716,31.910359,110.764075,4.481217,236.437680,240.918897,80.068036,31.883667,111.951703
275399,0.621830,0.735000,0.617138,0.680000,0.631129,0.760000,0.618466,0.665000,0.624686,0.735000,0.619783,0.680000,0.623712,0.700000,0.621408,0.665000,6.676079,243.560206,250.236286,73.042617,32.556906,105.599523,4.346906,237.761972,242.108878,74.369524,31.983235,106.352759,4.444555,236.665757,241.110312,78.855765,31.963713,110.819478,4.483225,236.716032,241.199257,80.070060,31.935954,112.006014
275599,0.621959,0.735000,0.617210,0.680000,0.631241,0.730000,0.618548,0.690000,0.624727,0.660000,0.619858,0.685000,0.623793,0.695000,0.621486,0.690000,6.682834,243.857456,250.540290,73.046030,32.610596,105.656625,4.349579,238.052732,242.402310,74.372075,32.036497,106.408572,4.447049,236.945880,241.392929,78.858248,32.016198,110.874446,4.485600,236.998170,241.483771,80.072474,31.988686,112.061161
275799,0.622025,0.680000,0.617230,0.635000,0.631268,0.655000,0.618561,0.630000,0.624750,0.645000,0.619881,0.640000,0.623868,0.690000,0.621519,0.650000,6.689828,244.137123,250.826951,73.049316,32.662686,105.712002,4.352395,238.327979,242.680374,74.374883,32.088023,106.462906,4.449776,237.220878,241.670654,78.860898,32.068976,110.929874,4.488311,237.285165,241.773476,80.075125,32.041615,112.116740
275999,0.622193,0.770000,0.617199,0.590000,0.631335,0.690000,0.618523,0.585000,0.624807,0.675000,0.619852,0.595000,0.623864,0.620000,0.621489,0.595000,6.696606,244.430640,251.127246,73.052764,32.716460,105.769224,4.355518,238.608200,242.963718,74.377833,32.140283,106.518117,4.452587,237.494211,241.946798,78.863655,32.120433,110.984088,4.491023,237.559516,242.050539,80.077876,32.093695,112.171571
276199,0.622276,0.695000,0.617151,0.575000,0.631317,0.615000,0.618479,0.580000,0.624779,0.600000,0.619818,0.590000,0.623871,0.630000,0.621470,0.605000,6.705785,244.716830,251.422614,73.664332,32.768781,106.433114,4.363071,238.892159,243.255230,74.981358,32.192830,107.174188,4.460480,237.774592,242.235072,79.472350,32.172951,111.645301,4.498260,237.840485,242.338744,80.686962,32.147138,112.834101
276399,0.622262,0.610000,0.617109,0.580000,0.631310,0.625000,0.618435,0.580000,0.624853,0.690000,0.619773,0.580000,0.623872,0.625000,0.621412,0.570000,6.710912,244.997135,251.708047,73.667008,32.821029,106.488037,4.365316,239.168338,243.533653,74.983468,32.244770,107.228237,4.462521,238.063202,242.525723,79.474478,32.224732,111.699211,4.500273,238.119368,242.619641,80.688926,32.199051,112.887976
276599,0.622237,0.600000,0.617089,0.600000,0.631257,0.585000,0.618414,0.600000,0.624807,0.585000,0.619768,0.615000,0.623834,0.590000,0.621427,0.635000,6.717351,245.285916,252.003266,73.670329,32.871366,106.541695,4.367983,239.454182,243.822164,74.986237,32.296346,107.282584,4.465754,238.346096,242.811850,79.476958,32.276725,111.753682,4.502709,238.401336,242.904046,80.691448,32.250426,112.941874
276799,0.621946,0.365000,0.616940,0.485000,0.631041,0.440000,0.618258,0.480000,0.624678,0.510000,0.619627,0.495000,0.623705,0.510000,0.621295,0.505000,6.725357,245.583999,252.309356,73.673910,32.927766,106.601676,4.370979,239.748310,244.119289,74.989128,32.348506,107.337634,4.468496,238.635155,243.103651,79.479597,32.330641,111.810238,4.505511,238.691558,243.197069,80.694269,32.303820,112.998089
276999,0.621576,0.295000,0.616915,0.595000,0.630797,0.415000,0.618237,0.600000,0.624542,0.505000,0.619610,0.605000,0.623508,0.450000,0.621277,0.605000,6.732448,245.876770,252.609218,73.677464,32.981935,106.659399,4.374024,240.042904,244.416928,74.992138,32.401608,107.393746,4.471579,238.922179,243.393758,79.482485,32.383501,111.865986,4.508658,238.978917,243.487575,80.697197,32.357097,113.054294
277199,0.621343,0.415000,0.616874,0.580000,0.630779,0.615000,0.618239,0.620000,0.624447,0.540000,0.619622,0.630000,0.623414,0.540000,0.621292,0.635000,6.741310,246.187362,252.928672,74.300808,33.041004,107.341812,4.380837,240.344263,244.725099,75.602219,32.459387,108.061606,4.479918,239.220398,243.700316,80.100404,32.437737,112.538141,4.518309,239.275479,243.793789,81.322753,32.413827,113.736580
277399,0.621065,0.375000,0.616731,0.490000,0.630564,0.440000,0.618117,0.510000,0.624369,0.555000,0.619504,0.515000,0.623326,0.545000,0.621195,0.535000,6.746899,246.514739,253.261638,74.303537,33.100398,107.403935,4.383122,240.666258,245.049380,75.604475,32.515339,108.119814,4.482134,239.514586,243.996720,80.102523,32.493681,112.596205,4.520608,239.574199,244.094807,81.324817,32.474920,113.799737
277599,0.620766,0.355000,0.616672,0.565000,0.630445,0.525000,0.618086,0.590000,0.624279,0.545000,0.619465,0.585000,0.623226,0.535000,0.621154,0.585000,6.753611,246.811507,253.565119,74.306647,33.154702,107.461349,4.385976,240.949911,245.335886,75.607084,32.567734,108.174818,4.484839,239.795221,244.280060,80.105110,32.546482,112.651592,4.523019,239.848015,244.371034,81.327317,32.528414,113.855731
277799,0.620427,0.320000,0.616597,0.550000,0.630259,0.465000,0.618026,0.565000,0.624190,0.545000,0.619432,0.590000,0.623138,0.545000,0.621125,0.595000,6.760781,247.110543,253.871324,74.310108,33.208841,107.518949,4.388916,241.236179,245.625095,75.609877,32.621899,108.231776,4.487663,240.089038,244.576700,80.107975,32.599401,112.707376,4.525745,240.148919,244.674665,81.329977,32.582462,113.912439
277999,0.620101,0.330000,0.616562,0.585000,0.630157,0.540000,0.618034,0.625000,0.624079,0.525000,0.619438,0.625000,0.623062,0.555000,0.621152,0.645000,6.769415,247.421401,254.190816,74.314076,33.270984,107.585060,4.392206,241.540629,245.932835,75.613083,32.684102,108.297185,4.490861,240.382899,244.873760,80.111179,32.658403,112.769582,4.528882,240.445528,244.974410,81.333055,32.646511,113.979566
278199,0.620017,0.545000,0.616554,0.610000,0.630090,0.570000,0.618036,0.620000,0.624001,0.555000,0.619450,0.630000,0.623002,0.570000,0.621156,0.625000,6.778018,247.736678,254.514696,74.922755,33.326192,108.248947,4.398622,241.818661,246.217283,76.226740,32.735436,108.962176,4.497911,240.659422,245.157332,80.730857,32.712176,113.443033,4.536043,240.722538,245.258581,81.938219,32.697308,114.635527
278399,0.619922,0.535000,0.616536,0.600000,0.629837,0.405000,0.617999,0.585000,0.623834,0.475000,0.619411,0.585000,0.622904,0.535000,0.621115,0.585000,6.783766,248.040699,254.824466,74.925544,33.383076,108.308621,4.401111,242.116998,246.518108,76.228894,32.791229,109.020123,4.500047,240.979200,245.479247,80.732946,32.769760,113.502706,4.538211,241.014395,245.552606,81.940441,32.751629,114.692070
278599,0.619860,0.565000,0.616562,0.640000,0.629759,0.560000,0.618029,0.645000,0.623740,0.540000,0.619446,0.650000,0.622850,0.575000,0.621148,0.650000,6.790696,248.330013,255.120709,74.929140,33.437377,108.366517,4.403863,242.405179,246.809041,76.231585,32.846764,109.078348,4.502670,241.261168,245.763838,80.735509,32.824454,113.559963,4.540631,241.310439,245.851070,81.943069,32.806342,114.749412
278799,0.619754,0.525000,0.616493,0.555000,0.629631,0.515000,0.617975,0.570000,0.623574,0.475000,0.619385,0.565000,0.622740,0.525000,0.621079,0.560000,6.798004,248.616938,255.414942,74.932567,33.490956,108.423523,4.406921,242.709330,247.116251,76.234507,32.899212,109.133719,4.505502,241.569973,246.075475,80.738317,32.877987,113.616304,4.543276,241.586409,246.129685,81.945788,32.858466,114.804253
278999,0.619693,0.565000,0.616458,0.585000,0.629503,0.515000,0.617927,0.575000,0.623497,0.555000,0.619330,0.570000,0.622615,0.510000,0.621022,0.570000,6.804932,248.899688,255.704620,74.935970,33.544289,108.480259,4.409919,242.991094,247.401013,76.237391,32.952076,109.189468,4.508302,241.846370,246.354672,80.741120,32.931052,113.672172,4.546027,241.859557,246.405584,81.948716,32.909252,114.857969
279199,0.619615,0.550000,0.616406,0.570000,0.629420,0.555000,0.617885,0.580000,0.623382,0.520000,0.619286,0.580000,0.622478,0.500000,0.620965,0.570000,6.813612,249.183551,255.997163,75.550928,33.596844,109.147772,4.417471,243.276248,247.693719,76.859542,33.006577,109.866120,4.516154,242.126240,246.642394,81.361558,32.986398,114.347956,4.556368,242.143504,246.699872,82.589984,32.962600,115.552584
279399,0.619593,0.600000,0.616360,0.575000,0.629342,0.560000,0.617848,0.585000,0.623305,0.555000,0.619253,0.590000,0.622369,0.525000,0.620931,0.590000,6.819147,249.483763,256.302911,75.553756,33.652484,109.206239,4.419944,243.571891,247.991835,76.861840,33.062286,109.924126,4.518471,242.418556,246.937027,81.363637,33.041718,114.405355,4.558474,242.446517,247.004991,82.592089,33.018904,115.610992
279599,0.619588,0.615000,0.616320,0.580000,0.629271,0.565000,0.617790,0.565000,0.623291,0.610000,0.619215,0.585000,0.622300,0.560000,0.620874,0.570000,6.825746,249.772562,256.598308,75.556917,33.705470,109.262387,4.422704,243.852798,248.275502,76.864493,33.115912,109.980406,4.521016,242.697716,247.218732,81.366143,33.095997,114.462140,4.561080,242.725397,247.286476,82.594518,33.071424,115.665942
279799,0.619561,0.595000,0.616229,0.535000,0.629238,0.600000,0.617709,0.545000,0.623276,0.610000,0.619121,0.535000,0.622214,0.545000,0.620784,0.540000,6.832969,250.060469,256.893439,75.560339,33.757481,109.317819,4.425704,244.126886,248.552590,76.867365,33.167607,110.034973,4.523766,242.970256,247.494021,81.368914,33.148045,114.516959,4.563770,243.004811,247.568581,82.597223,33.124522,115.721745
279999,0.619511,0.575000,0.616150,0.545000,0.629122,0.525000,0.617633,0.550000,0.623167,0.525000,0.619033,0.540000,0.622100,0.520000,0.620694,0.540000,6.840105,250.348725,257.188829,75.563779,33.810983,109.374762,4.428665,244.408510,248.837175,76.870293,33.220033,110.090326,4.526605,243.250494,247.777100,81.371759,33.202281,114.574039,4.566627,243.293853,247.860480,82.600004,33.177097,115.777101
280199,0.619534,0.640000,0.616132,0.600000,0.629040,0.555000,0.617630,0.615000,0.623119,0.580000,0.619023,0.610000,0.622081,0.605000,0.620683,0.610000,6.849297,250.644034,257.493331,76.183014,33.864971,110.047986,4.435804,244.698336,249.134140,77.481278,33.273146,110.754424,4.535176,243.529117,248.064294,82.012797,33.255203,115.268000,4.574353,243.584693,248.159046,83.223287,33.231423,116.454710
280399,0.619573,0.655000,0.616020,0.515000,0.628952,0.550000,0.617550,0.545000,0.623121,0.625000,0.618963,0.565000,0.622045,0.590000,0.620593,0.540000,6.854631,250.940924,257.795556,76.185675,33.918896,110.104571,4.438134,244.982898,249.421032,77.483390,33.326330,110.809720,4.537272,243.816269,248.353540,82.014948,33.307565,115.322514,4.576394,243.868690,248.445084,83.225294,33.284353,116.509647
280599,0.619546,0.595000,0.615941,0.545000,0.628898,0.580000,0.617464,0.540000,0.623090,0.595000,0.618854,0.520000,0.622049,0.625000,0.620504,0.540000,6.861277,251.229101,258.090378,76.188788,33.973733,110.162520,4.440928,245.260220,249.701148,77.486035,33.378060,110.864095,4.539800,244.086695,248.626496,82.017437,33.359989,115.377426,4.578906,244.149098,248.728004,83.227768,33.337271,116.565039
280799,0.619519,0.595000,0.615879,0.560000,0.628822,0.560000,0.617406,0.565000,0.623025,0.565000,0.618767,0.540000,0.621958,0.540000,0.620437,0.560000,6.868160,251.514368,258.382528,76.192171,34.027630,110.219801,4.443924,245.533851,249.977775,77.488815,33.432840,110.921655,4.542721,244.368356,248.911077,82.020158,33.411538,115.431696,4.581573,244.425710,249.007283,83.230441,33.389623,116.620065
280999,0.619547,0.645000,0.615840,0.580000,0.628746,0.560000,0.617354,0.570000,0.622906,0.515000,0.618735,0.590000,0.621917,0.585000,0.620403,0.590000,6.875270,251.802654,258.677924,76.195620,34.081242,110.276862,4.446843,245.808524,250.255367,77.491643,33.485143,110.976786,4.545508,244.642185,249.187694,82.022982,33.462968,115.485950,4.584326,244.701737,249.286063,83.233238,33.444599,116.677838
281199,0.619503,0.580000,0.615811,0.590000,0.628720,0.605000,0.617334,0.600000,0.622809,0.535000,0.618703,0.590000,0.621838,0.550000,0.620386,0.605000,6.884579,252.103007,258.987586,76.829892,34.135938,110.965830,4.454857,246.096875,250.551731,78.136509,33.538861,111.675370,4.553103,244.921917,249.475020,82.644902,33.519352,116.164254,4.591997,244.996815,249.588813,83.867928,33.500609,117.368536
281399,0.619399,0.525000,0.615755,0.565000,0.628693,0.605000,0.617255,0.545000,0.622729,0.550000,0.618638,0.560000,0.621775,0.565000,0.620320,0.560000,6.890502,252.425355,259.315857,76.832895,34.193250,111.026145,4.457378,246.418862,250.876240,78.138865,33.598357,111.737222,4.555455,245.230261,249.785716,82.647245,33.576800,116.224045,4.594298,245.313284,249.907582,83.870261,33.560287,117.430548
281599,0.619499,0.710000,0.615732,0.595000,0.628695,0.630000,0.617203,0.570000,0.622737,0.630000,0.618612,0.595000,0.621795,0.640000,0.620314,0.615000,6.897641,252.757365,259.655006,76.836218,34.249775,111.085993,4.460175,246.731055,251.191231,78.141541,33.657489,111.799029,4.558034,245.548727,250.106760,82.649794,33.634567,116.284361,4.597042,245.624873,250.221915,83.872838,33.621318,117.494156
281799,0.619532,0.650000,0.615649,0.540000,0.628614,0.555000,0.617107,0.530000,0.622695,0.585000,0.618526,0.540000,0.621722,0.555000,0.620231,0.545000,6.905154,253.090003,259.995157,76.839885,34.308253,111.148138,4.463247,247.055254,251.518501,78.144459,33.725176,111.869635,4.560893,245.868328,250.429222,82.652587,33.693835,116.346422,4.599789,245.934675,250.534464,83.875561,33.679847,117.555408
281999,0.619484,0.575000,0.615626,0.595000,0.628544,0.565000,0.617071,0.585000,0.622632,0.565000,0.618467,0.565000,0.621648,0.555000,0.620170,0.565000,6.912406,253.373100,260.285506,76.843312,34.362932,111.206244,4.466228,247.332704,251.798932,78.147429,33.779179,111.926607,4.563775,246.151119,250.714894,82.655421,33.748054,116.403475,4.602681,246.224034,250.826716,83.878453,33.734545,117.612998
282199,0.619435,0.575000,0.615521,0.520000,0.628469,0.560000,0.616976,0.530000,0.622492,0.495000,0.618370,0.530000,0.621542,0.525000,0.620066,0.525000,6.927301,253.679933,260.607234,77.479606,34.422131,111.901737,4.473065,247.630391,252.103456,78.785551,33.835780,112.621331,4.571720,246.450828,251.022548,83.281013,33.803471,117.084484,4.622429,246.524676,251.147104,84.518777,33.792841,118.311618
282399,0.619479,0.660000,0.615482,0.580000,0.628481,0.640000,0.616924,0.570000,0.622456,0.590000,0.618322,0.575000,0.621491,0.575000,0.619995,0.555000,6.932695,253.971929,260.904623,77.482364,34.479673,111.962038,4.475407,247.916514,252.391921,78.787718,33.890671,112.678389,4.573923,246.742984,251.316907,83.283224,33.859597,117.142822,4.624557,246.805682,251.430239,84.520857,33.848385,118.369243
282599,0.619392,0.540000,0.615367,0.510000,0.628434,0.585000,0.616818,0.520000,0.622410,0.580000,0.618204,0.510000,0.621429,0.565000,0.619869,0.505000,6.940067,254.276438,261.216505,77.485923,34.538579,112.024502,4.478399,248.213629,252.692028,78.790429,33.947855,112.738284,4.576498,247.039823,251.616321,83.285800,33.916637,117.202436,4.627404,247.100311,251.727715,84.523476,33.906429,118.429905
282799,0.619431,0.655000,0.615339,0.590000,0.628435,0.630000,0.616811,0.610000,0.622374,0.590000,0.618217,0.630000,0.621400,0.595000,0.619869,0.620000,6.947201,254.569051,261.516252,77.489285,34.594296,112.083582,4.481340,248.505551,252.986892,78.793196,34.001664,112.794860,4.579217,247.324359,251.903575,83.288451,33.971155,117.259606,4.630677,247.381577,252.012254,84.526257,33.965071,118.491328
282999,0.619404,0.595000,0.615322,0.600000,0.628372,0.570000,0.616798,0.605000,0.622333,0.585000,0.618202,0.605000,0.621383,0.605000,0.619852,0.605000,6.954348,254.859498,261.813846,77.492705,34.648907,112.141612,4.484410,248.786530,253.270940,78.796134,34.055273,112.851407,4.582110,247.600602,252.182712,83.291282,34.024237,117.315519,4.633648,247.658804,252.292452,84.529066,34.018438,118.547505
283199,0.619454,0.665000,0.615317,0.610000,0.628341,0.600000,0.616790,0.610000,0.622342,0.630000,0.618188,0.605000,0.621365,0.605000,0.619847,0.615000,6.963786,255.147166,262.110952,78.109397,34.703130,112.812527,4.491182,249.070348,253.561529,79.423378,34.109356,113.532734,4.589888,247.876517,252.466405,83.927748,34.078980,118.006728,4.642079,247.944254,252.586333,85.188636,34.073072,119.261709
283399,0.619417,0.585000,0.615213,0.520000,0.628332,0.620000,0.616685,0.520000,0.622252,0.540000,0.618081,0.520000,0.621265,0.530000,0.619733,0.515000,6.969122,255.440707,262.409829,78.112208,34.757280,112.869488,4.493572,249.344105,253.837677,79.425548,34.161142,113.586690,4.592077,248.148074,252.740151,83.929911,34.131751,118.061662,4.644095,248.224846,252.868941,85.190627,34.128569,119.319195
283599,0.619346,0.555000,0.615120,0.530000,0.628246,0.550000,0.616607,0.545000,0.622200,0.575000,0.618001,0.545000,0.621225,0.585000,0.619651,0.545000,6.976052,255.727228,262.703280,78.115485,34.811236,112.926722,4.496298,249.625232,254.121530,79.428197,34.215786,113.643982,4.594648,248.429315,253.023963,83.932388,34.184497,118.116885,4.646618,248.506243,253.152862,85.193145,34.183795,119.376940
283799,0.619320,0.595000,0.615071,0.570000,0.628248,0.630000,0.616572,0.585000,0.622144,0.570000,0.617965,0.585000,0.621235,0.630000,0.619603,0.575000,6.983178,256.017689,263.000867,78.118856,34.866113,112.984969,4.499285,249.895898,254.395183,79.431151,34.269033,113.700184,4.597759,248.704066,253.301824,83.935325,34.238789,118.174113,4.649493,248.786609,253.436102,85.195996,34.239615,119.435612
283999,0.619266,0.570000,0.614957,0.510000,0.628196,0.580000,0.616473,0.525000,0.622016,0.505000,0.617864,0.525000,0.621223,0.610000,0.619489,0.515000,6.990415,256.309115,263.299530,78.122465,34.923203,113.045668,4.502349,250.180006,254.682355,79.434136,34.323008,113.757144,4.600690,248.985505,253.586196,83.938157,34.291803,118.229959,4.652286,249.067771,253.720057,85.198894,34.293755,119.492649
284199,0.619365,0.710000,0.614924,0.585000,0.628176,0.610000,0.616433,0.580000,0.622025,0.630000,0.617845,0.600000,0.621167,0.570000,0.619468,0.600000,6.999566,256.613027,263.612592,78.750688,34.979371,113.730059,4.509059,250.474721,254.983780,80.055794,34.378377,114.434171,4.608468,249.277368,253.885837,84.565317,34.350532,118.915849,4.661494,249.372219,254.033713,85.821766,34.352132,120.173898
284399,0.619262,0.525000,0.614908,0.600000,0.628194,0.645000,0.616405,0.590000,0.622017,0.615000,0.617815,0.590000,0.621106,0.565000,0.619441,0.595000,7.005194,256.904722,263.909916,78.753345,35.035925,113.789270,4.511430,250.755346,255.266777,80.058190,34.432067,114.490257,4.610651,249.552781,254.163432,84.567573,34.404574,118.972147,4.663551,249.653775,254.317326,85.823885,34.407795,120.231681
284599,0.619177,0.540000,0.614913,0.620000,0.628120,0.560000,0.616398,0.610000,0.621983,0.590000,0.617795,0.600000,0.621100,0.615000,0.619458,0.635000,7.011806,257.191987,264.203793,78.756503,35.091828,113.848331,4.514084,251.041775,255.555860,80.060719,34.485444,114.546163,4.613211,249.828767,254.441978,84.570049,34.458239,119.028288,4.665944,249.933881,254.599825,85.826330,34.462008,120.288338
284799,0.619113,0.560000,0.614870,0.575000,0.628079,0.590000,0.616337,0.560000,0.621899,0.545000,0.617749,0.575000,0.620996,0.525000,0.619416,0.580000,7.018607,257.478055,264.496662,78.759881,35.145326,113.905207,4.516978,251.316343,255.833321,80.063559,34.538635,114.602194,4.615966,250.109149,254.725115,84.572775,34.511952,119.084728,4.668533,250.221464,254.889997,85.828972,34.515334,120.344306
284999,0.619000,0.515000,0.614865,0.610000,0.628027,0.580000,0.616319,0.600000,0.621854,0.580000,0.617730,0.600000,0.620908,0.540000,0.619368,0.575000,7.025803,257.763477,264.789280,78.763490,35.198380,113.961870,4.520000,251.595075,256.115075,80.066497,34.591580,114.658078,4.618885,250.391713,255.010598,84.575678,34.565704,119.141382,4.671357,250.501550,255.172907,85.831743,34.568450,120.400193
285199,0.618936,0.560000,0.614838,0.590000,0.627937,0.545000,0.616296,0.595000,0.621760,0.535000,0.617705,0.595000,0.620896,0.610000,0.619363,0.615000,7.034736,258.052697,265.087433,79.392861,35.253225,114.646086,4.526920,251.874946,256.401866,80.691259,34.647134,115.338392,4.626627,250.673399,255.300026,85.197732,34.620941,119.818673,4.679305,250.789413,255.468719,86.458910,34.622957,121.081867
285399,0.618986,0.665000,0.614795,0.575000,0.627956,0.645000,0.616257,0.580000,0.621775,0.635000,0.617670,0.585000,0.620906,0.630000,0.619326,0.585000,7.040128,258.343073,265.383201,79.395697,35.308057,114.703754,4.529383,252.155962,256.685345,80.693449,34.701405,115.394854,4.628791,250.949222,255.578013,85.199788,34.674717,119.874504,4.681428,251.065986,255.747414,86.461026,34.676663,121.137689
285599,0.618933,0.570000,0.614693,0.520000,0.627915,0.590000,0.616169,0.535000,0.621735,0.585000,0.617581,0.535000,0.620814,0.535000,0.619235,0.535000,7.046915,258.632495,265.679410,79.398910,35.363679,114.762589,4.532033,252.432373,256.964406,80.695998,34.756075,115.452073,4.631404,251.227158,255.858562,85.202256,34.728537,119.930793,4.683857,251.337305,256.021162,86.463550,34.729715,121.193265
285799,0.618891,0.580000,0.614693,0.615000,0.627869,0.585000,0.616173,0.620000,0.621765,0.650000,0.617594,0.630000,0.620829,0.635000,0.619225,0.610000,7.054335,258.944135,265.998470,79.402393,35.423745,114.826138,4.535121,252.728365,257.263486,80.699053,34.814510,115.513563,4.634358,251.523984,256.158341,85.205035,34.787851,119.992886,4.686723,251.632701,256.319424,86.466258,34.788456,121.254714
285999,0.618860,0.590000,0.614667,0.590000,0.627903,0.660000,0.616145,0.590000,0.621677,0.540000,0.617565,0.590000,0.620812,0.605000,0.619204,0.600000,7.061912,259.254698,266.316610,79.405978,35.481458,114.887436,4.538320,253.026919,257.565239,80.702195,34.872359,115.574554,4.637295,251.819695,256.456990,85.208160,34.846009,120.054169,4.689850,251.928567,256.618417,86.469243,34.845707,121.314950
