# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=5, update_strategy='replace')
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=10, update_strategy='replace')
# [ensemble 25] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=25, update_strategy='replace')
# [ensemble 50] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=50, update_strategy='replace')
# [ensemble 100] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=100, update_strategy='replace')
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='ensemblesize_airlines.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[ensemble 25],current_acc_[ensemble 25],mean_acc_[ensemble 50],current_acc_[ensemble 50],mean_acc_[ensemble 100],current_acc_[ensemble 100],mean_acc_[incremental],current_acc_[incremental],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[ensemble 25],testing_time_[ensemble 25],total_running_time_[ensemble 25],training_time_[ensemble 50],testing_time_[ensemble 50],total_running_time_[ensemble 50],training_time_[ensemble 100],testing_time_[ensemble 100],total_running_time_[ensemble 100],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental]
300399,0.649561,0.535000,0.638413,0.600000,0.638618,0.535000,0.616702,0.565000,0.608488,0.620000,0.623463,0.585000,7.217941,61.400017,68.617958,4.714198,101.352079,106.066277,4.543885,233.572384,238.116269,4.524898,454.234199,458.759098,4.843248,894.977636,899.820884,33.032715,25.827010,58.859725
300599,0.649477,0.565000,0.638400,0.625000,0.638574,0.595000,0.616730,0.645000,0.608460,0.580000,0.623445,0.605000,7.224509,61.475899,68.700408,4.717651,101.478268,106.195919,4.546456,233.872938,238.419394,4.527660,454.785438,459.313098,4.845610,896.056488,900.902098,33.035277,25.872522,58.907799
300799,0.649373,0.545000,0.638357,0.595000,0.638491,0.555000,0.616673,0.560000,0.608406,0.555000,0.623352,0.530000,7.231838,61.550098,68.781936,4.720846,101.599579,106.320425,4.549278,234.161294,238.710572,4.530568,455.328861,459.859430,4.848502,897.131099,901.979601,33.038105,25.911828,58.949932
300999,0.649259,0.535000,0.638318,0.600000,0.638468,0.615000,0.616662,0.605000,0.608418,0.620000,0.623313,0.585000,7.239261,61.626136,68.865397,4.724386,101.721027,106.445413,4.552594,234.449579,239.002174,4.533496,455.907521,460.441017,4.851951,898.287741,903.139693,33.041269,25.951234,58.992503
301199,0.649180,0.570000,0.638211,0.530000,0.638429,0.600000,0.616600,0.555000,0.608355,0.545000,0.623275,0.585000,7.250465,61.704471,68.954936,4.731791,101.862245,106.594036,4.560086,234.749052,239.309138,4.540292,456.502189,461.042481,4.858353,899.453258,904.311612,33.243869,25.992447,59.236316
301399,0.649171,0.640000,0.638193,0.620000,0.638431,0.640000,0.616599,0.615000,0.608386,0.640000,0.623242,0.590000,7.256077,61.787986,69.044064,4.734415,102.001578,106.735993,4.562819,235.066825,239.629644,4.542438,457.147865,461.690303,4.860403,900.688390,905.548793,33.246457,26.034711,59.281168
301599,0.649107,0.585000,0.638170,0.615000,0.638403,0.610000,0.616538,0.555000,0.608378,0.600000,0.623229,0.610000,7.262853,61.871094,69.133947,4.737362,102.124538,106.861900,4.565671,235.350256,239.915927,4.546150,457.719797,462.265946,4.862783,901.842570,906.705353,33.248978,26.077954,59.326932
301799,0.649063,0.605000,0.638107,0.575000,0.638345,0.580000,0.616546,0.625000,0.608340,0.570000,0.623181,0.575000,7.270044,61.944026,69.214070,4.740456,102.272066,107.012523,4.568439,235.625288,240.193727,4.548728,458.238236,462.786964,4.865288,902.861219,907.726507,33.251654,26.115338,59.366992
301999,0.648965,0.550000,0.638030,0.560000,0.638257,0.550000,0.616550,0.620000,0.608272,0.540000,0.623168,0.610000,7.277030,62.013819,69.290849,4.743843,102.392783,107.136626,4.571402,235.884981,240.456384,4.551745,458.746198,463.297942,4.868245,903.855277,908.723522,33.254560,26.153176,59.407735
302199,0.648877,0.560000,0.637957,0.565000,0.638175,0.555000,0.616494,0.560000,0.608229,0.565000,0.623116,0.570000,7.286307,62.086772,69.373079,4.751577,102.506728,107.258305,4.580108,236.152563,240.732671,4.558534,459.265872,463.824406,4.875873,904.879469,909.755342,33.458260,26.187718,59.645978
302399,0.648799,0.570000,0.637900,0.580000,0.638137,0.600000,0.616482,0.605000,0.608197,0.575000,0.623098,0.605000,7.291937,62.164311,69.456249,4.754109,102.630592,107.384700,4.582405,236.431343,241.013748,4.560647,459.805371,464.366018,4.877897,906.033062,910.910959,33.460555,26.226458,59.687013
302599,0.648776,0.625000,0.637883,0.620000,0.638100,0.600000,0.616461,0.595000,0.608169,0.580000,0.623075,0.600000,7.299408,62.262828,69.562236,4.757325,102.768675,107.526000,4.585156,236.772906,241.358062,4.563384,460.454223,465.017606,4.880555,907.304239,912.184794,33.463339,26.272338,59.735677
302799,0.648688,0.560000,0.637840,0.595000,0.638052,0.590000,0.616405,0.560000,0.608156,0.595000,0.623057,0.605000,7.306488,62.406480,69.712968,4.760763,102.912873,107.673636,4.588056,237.087988,241.676044,4.566136,461.049436,465.615572,4.883348,908.575189,913.458537,33.466158,26.313982,59.780141
302999,0.648690,0.650000,0.637837,0.635000,0.638059,0.645000,0.616429,0.640000,0.608177,0.630000,0.623079,0.645000,7.313734,62.482043,69.795777,4.764147,103.033859,107.798006,4.590997,237.367865,241.958862,4.568956,461.611742,466.180698,4.886208,909.640712,914.526920,33.469145,26.359274,59.828420
303199,0.648691,0.650000,0.637854,0.655000,0.638046,0.625000,0.616481,0.670000,0.608179,0.610000,0.623076,0.620000,7.323620,62.563995,69.887614,4.771644,103.178389,107.950033,4.601014,237.678803,242.279817,4.576166,462.222951,466.799117,4.893127,910.802313,915.695440,33.678562,26.399277,60.077839
303399,0.648687,0.645000,0.637861,0.645000,0.638029,0.620000,0.616455,0.590000,0.608151,0.580000,0.623073,0.620000,7.329502,62.640755,69.970256,4.774298,103.309583,108.083882,4.603418,237.995884,242.599302,4.578521,462.829304,467.407825,4.895270,912.003728,916.898999,33.680987,26.440093,60.121080
303599,0.648654,0.615000,0.637795,0.570000,0.637942,0.550000,0.616449,0.610000,0.608114,0.570000,0.623104,0.655000,7.336346,62.723006,70.059352,4.777355,103.445112,108.222467,4.606200,238.296860,242.903060,4.581121,463.421863,468.002984,4.897818,913.187691,918.085509,33.683936,26.481116,60.165052
303799,0.648587,0.580000,0.637753,0.595000,0.637861,0.555000,0.616452,0.620000,0.608086,0.580000,0.623086,0.605000,7.343982,62.802762,70.146744,4.780654,103.580802,108.361456,4.609122,238.604687,243.213809,4.583889,464.028359,468.612248,4.900616,914.361114,919.261730,33.686896,26.524904,60.211799
303999,0.648642,0.705000,0.637750,0.635000,0.637843,0.620000,0.616456,0.620000,0.608132,0.655000,0.623103,0.640000,7.351277,62.872870,70.224147,4.784060,103.693255,108.477316,4.612217,238.876296,243.488513,4.586781,464.575283,469.162064,4.903471,915.409995,920.313466,33.689890,26.563606,60.253496
304199,0.648590,0.595000,0.637669,0.555000,0.637811,0.605000,0.616410,0.570000,0.608071,0.545000,0.623051,0.570000,7.361244,62.942758,70.304002,4.790786,103.807776,108.598562,4.619065,239.137326,243.756391,4.593944,465.087784,469.681728,4.910585,916.395871,921.306456,33.885221,26.601093,60.486314
304399,0.648571,0.630000,0.637691,0.660000,0.637818,0.645000,0.616477,0.685000,0.608063,0.600000,0.623028,0.600000,7.366845,63.012499,70.379344,4.793301,103.927822,108.721123,4.621409,239.407206,244.028615,4.596046,465.599421,470.195467,4.912617,917.402388,922.315005,33.887414,26.637637,60.525051
304599,0.648558,0.635000,0.637674,0.620000,0.637815,0.635000,0.616427,0.565000,0.608084,0.630000,0.623006,0.600000,7.373807,63.085714,70.459520,4.796444,104.040691,108.837135,4.624209,239.676860,244.301069,4.598634,466.121565,470.720199,4.915394,918.434355,923.349749,33.890016,26.675416,60.565432
304799,0.648555,0.645000,0.637656,0.620000,0.637827,0.650000,0.616465,0.655000,0.608066,0.590000,0.623037,0.655000,7.381222,63.156662,70.537885,4.799660,104.157353,108.957013,4.626989,239.951057,244.578046,4.601373,466.653820,471.255194,4.918190,919.458202,924.376391,33.892832,26.713642,60.606474
304999,0.648522,0.615000,0.637663,0.645000,0.637795,0.605000,0.616444,0.595000,0.608049,0.590000,0.623073,0.660000,7.388383,63.223455,70.611838,4.802938,104.269509,109.072447,4.629986,240.216734,244.846720,4.604142,467.158158,471.762300,4.921084,920.435029,925.356113,33.895758,26.751824,60.647582
305199,0.648514,0.640000,0.637593,0.565000,0.637792,0.635000,0.616433,0.605000,0.608007,0.565000,0.623085,0.635000,7.398225,63.291704,70.689929,4.809469,104.381289,109.190758,4.636837,240.471431,245.108268,4.611420,467.662041,472.273461,4.927875,921.421325,926.349200,34.094162,26.790111,60.884273
305399,0.648496,0.630000,0.637532,0.575000,0.637775,0.620000,0.616417,0.600000,0.607999,0.600000,0.623092,0.630000,7.403684,63.369363,70.773048,4.811995,104.490915,109.302910,4.639102,240.739425,245.378527,4.613547,468.170627,472.784174,4.929876,922.479423,927.409300,34.096349,26.827742,60.924091
305599,0.648526,0.680000,0.637529,0.635000,0.637811,0.675000,0.616474,0.675000,0.608054,0.665000,0.623074,0.605000,7.410146,63.435106,70.845253,4.814806,104.602862,109.417668,4.641660,240.997859,245.639519,4.615948,468.682621,473.298569,4.932271,923.476632,928.408903,34.098989,26.864419,60.963408
305799,0.648537,0.660000,0.637483,0.590000,0.637809,0.635000,0.616463,0.605000,0.608086,0.640000,0.623086,0.635000,7.417413,63.505069,70.922482,4.818111,104.717547,109.535658,4.644488,241.261406,245.905894,4.618688,469.184784,473.803472,4.935063,924.462593,929.397657,34.101876,26.901549,61.003425
305999,0.648529,0.640000,0.637476,0.630000,0.637830,0.660000,0.616476,0.630000,0.608107,0.630000,0.623087,0.625000,7.424693,63.574372,70.999065,4.821428,104.832184,109.653612,4.647431,241.534296,246.181726,4.621527,469.706990,474.328518,4.937790,925.492066,930.429857,34.104851,26.942882,61.047733
306199,0.648506,0.625000,0.637464,0.625000,0.637813,0.620000,0.616532,0.675000,0.608094,0.595000,0.623089,0.625000,7.433917,63.641089,71.075006,4.829184,104.943280,109.772464,4.655367,241.811706,246.467073,4.628341,470.234174,474.862515,4.945282,926.524330,931.469612,34.311185,26.980408,61.291593
306399,0.648479,0.620000,0.637403,0.575000,0.637805,0.630000,0.616512,0.595000,0.608120,0.635000,0.623052,0.585000,7.439483,63.709988,71.149471,4.831811,105.057784,109.889596,4.657635,242.081237,246.738872,4.630461,470.765563,475.396024,4.947325,927.558535,932.505861,34.313376,27.017783,61.331158
306599,0.648567,0.740000,0.637454,0.690000,0.637836,0.670000,0.616559,0.665000,0.608185,0.675000,0.623049,0.620000,7.448276,63.780956,71.229233,4.834744,105.169010,110.003754,4.660265,242.341907,247.002172,4.632987,471.284003,475.916991,4.949646,928.567312,933.516959,34.316237,27.059756,61.375992
306799,0.648559,0.640000,0.637442,0.625000,0.637800,0.600000,0.616591,0.650000,0.608201,0.625000,0.623066,0.640000,7.456424,63.880117,71.336541,4.838907,105.293480,110.132388,4.664108,242.633620,247.297728,4.637494,471.851943,476.489437,4.952572,929.783610,934.736182,34.319194,27.100288,61.419482
306999,0.648594,0.685000,0.637502,0.700000,0.637836,0.675000,0.616662,0.690000,0.608251,0.660000,0.623072,0.630000,7.463806,63.960742,71.424548,4.842399,105.427972,110.270371,4.667017,242.931630,247.598647,4.640357,472.423227,477.063584,4.955380,931.047235,936.002615,34.322126,27.143773,61.465899
307199,0.648682,0.740000,0.637543,0.680000,0.637901,0.705000,0.616699,0.655000,0.608301,0.660000,0.623041,0.590000,7.472732,64.023578,71.496310,4.848667,105.534959,110.383626,4.673427,243.168077,247.841504,4.647595,472.891427,477.539022,4.962038,931.961502,936.923540,34.521889,27.178403,61.700292
307399,0.648655,0.620000,0.637527,0.620000,0.637874,0.610000,0.616688,0.605000,0.608332,0.640000,0.623057,0.640000,7.478038,64.088890,71.566928,4.851215,105.644743,110.495958,4.675528,243.428971,248.104500,4.649622,473.396067,478.045689,4.964059,932.918852,937.882911,34.524080,27.214164,61.738244
307599,0.648690,0.685000,0.637572,0.685000,0.637943,0.710000,0.616729,0.660000,0.608367,0.645000,0.623078,0.645000,7.484322,64.154173,71.638496,4.854091,105.747785,110.601876,4.678062,243.670834,248.348896,4.652031,473.867544,478.519575,4.966412,933.846698,938.813110,34.526594,27.248161,61.774755
307799,0.648754,0.715000,0.637603,0.670000,0.637936,0.630000,0.616766,0.655000,0.608407,0.650000,0.623051,0.595000,7.491156,64.216579,71.707734,4.857174,105.850294,110.707468,4.680809,243.911877,248.592686,4.654688,474.333245,478.987934,4.968991,934.776831,939.745823,34.529364,27.283052,61.812416
307999,0.648736,0.630000,0.637587,0.620000,0.637971,0.675000,0.616808,0.660000,0.608399,0.600000,0.623106,0.680000,7.498318,64.282164,71.780481,4.860477,105.960678,110.821155,4.683893,244.162849,248.846742,4.657550,474.829332,479.486882,4.971755,935.751577,940.723332,34.532350,27.319860,61.852210
308199,0.648780,0.695000,0.637627,0.680000,0.637988,0.655000,0.616878,0.690000,0.608405,0.615000,0.623156,0.675000,7.507708,64.346634,71.854342,4.867049,106.066696,110.933745,4.690671,244.406897,249.097568,4.664042,475.342174,480.006216,4.979181,936.706138,941.685320,34.734124,27.353604,62.087728
308399,0.648800,0.670000,0.637606,0.615000,0.637946,0.595000,0.616891,0.630000,0.608431,0.635000,0.623148,0.615000,7.513333,64.413178,71.926511,4.869557,106.178697,111.048254,4.692803,244.678624,249.371427,4.666099,475.856272,480.522371,4.981226,937.715246,942.696472,34.736340,27.390430,62.126770
308599,0.648797,0.645000,0.637608,0.640000,0.637958,0.650000,0.616946,0.675000,0.608466,0.645000,0.623130,0.605000,7.520411,64.482073,72.002484,4.872606,106.292726,111.165332,4.695503,244.940719,249.636222,4.668543,476.385067,481.053610,4.983717,938.716280,943.699997,34.738982,27.429928,62.168910
308799,0.648764,0.615000,0.637572,0.600000,0.637960,0.640000,0.616983,0.655000,0.608443,0.585000,0.623070,0.560000,7.528152,64.553746,72.081898,4.875889,106.406679,111.282568,4.698359,245.203457,249.901817,4.671275,476.898320,481.569594,4.986524,939.753627,944.740151,34.741884,27.469661,62.211544
308999,0.648766,0.650000,0.637612,0.680000,0.638005,0.685000,0.616995,0.630000,0.608488,0.655000,0.623072,0.625000,7.535924,64.625323,72.161246,4.879564,106.523955,111.403519,4.701481,245.468549,250.170031,4.674274,477.411153,482.085427,4.989392,940.761940,945.751332,34.744897,27.510099,62.254996
309199,0.648738,0.620000,0.637586,0.610000,0.638011,0.645000,0.616998,0.620000,0.608494,0.615000,0.623083,0.635000,7.545427,64.695243,72.240670,4.887071,106.640808,111.527879,4.708410,245.741714,250.450124,4.682429,477.934075,482.616504,4.997397,941.800938,946.798335,34.953750,27.548940,62.502689
309399,0.648720,0.630000,0.637650,0.705000,0.638085,0.715000,0.617053,0.675000,0.608477,0.590000,0.623085,0.625000,7.551169,64.766346,72.317515,4.889916,106.758357,111.648273,4.710843,246.015769,250.726612,4.684837,478.474368,483.159204,4.999418,942.862201,947.861618,34.956769,27.588704,62.545473
309599,0.648688,0.615000,0.637600,0.585000,0.638030,0.580000,0.617047,0.610000,0.608459,0.590000,0.623068,0.605000,7.558295,64.841106,72.399401,4.892997,106.876365,111.769362,4.713495,246.296496,251.009991,4.687477,479.016902,483.704379,5.001847,943.924591,948.926438,34.959450,27.626982,62.586433
309799,0.648637,0.595000,0.637593,0.630000,0.638036,0.645000,0.617064,0.635000,0.608503,0.655000,0.623098,0.655000,7.565595,64.909448,72.475042,4.896279,106.994232,111.890511,4.716479,246.562771,251.279250,4.690275,479.535050,484.225325,5.004497,944.962845,949.967342,34.962347,27.665166,62.627513
309999,0.648557,0.565000,0.637529,0.570000,0.638024,0.625000,0.617048,0.600000,0.608529,0.635000,0.622990,0.510000,7.573459,64.978769,72.552228,4.899832,107.112246,112.012078,4.719527,246.834912,251.554439,4.693139,480.051418,484.744557,5.007303,946.001685,951.008988,34.965560,27.704197,62.669757
310199,0.648549,0.640000,0.637502,0.610000,0.638016,0.630000,0.617065,0.635000,0.608473,0.550000,0.622969,0.600000,7.583431,65.050448,72.633879,4.907097,107.225872,112.132969,4.727467,247.101050,251.828517,4.700768,480.567363,485.268131,5.014917,947.018016,952.032933,35.173038,27.743000,62.916037
310399,0.648517,0.615000,0.637481,0.615000,0.637985,0.605000,0.617053,0.605000,0.608422,0.555000,0.622899,0.550000,7.588973,65.118170,72.707143,4.909621,107.338262,112.247883,4.729678,247.357508,252.087187,4.702906,481.064470,485.767376,5.016968,948.017076,953.034043,35.175291,27.781983,62.957274
310599,0.648462,0.590000,0.637502,0.660000,0.637944,0.595000,0.617004,0.565000,0.608405,0.590000,0.622835,0.555000,7.595765,65.188475,72.784241,4.912655,107.454642,112.367297,4.732317,247.628625,252.360942,4.705440,481.578556,486.283996,5.019296,949.051604,954.070900,35.178465,27.821212,62.999677
310799,0.648425,0.610000,0.637462,0.595000,0.637917,0.610000,0.617002,0.615000,0.608335,0.535000,0.622780,0.565000,7.603192,65.257746,72.860938,4.915848,107.567500,112.483348,4.735142,247.896311,252.631453,4.708210,482.097432,486.805642,5.021930,950.056660,955.078590,35.181461,27.862014,63.043474
310999,0.648374,0.595000,0.637427,0.600000,0.637896,0.615000,0.616938,0.550000,0.608275,0.545000,0.622692,0.530000,7.610896,65.330153,72.941049,4.919324,107.684638,112.603961,4.738334,248.175762,252.914096,4.711447,482.639303,487.350749,5.024871,951.104636,956.129507,35.184832,27.901146,63.085977
311199,0.648295,0.565000,0.637438,0.650000,0.637874,0.615000,0.616918,0.595000,0.608324,0.660000,0.622652,0.580000,7.621014,65.402394,73.023408,4.926263,107.797375,112.723637,4.746478,248.438071,253.184549,4.719798,483.162659,487.882457,5.034783,952.130995,957.165777,35.391605,27.939244,63.330849
311399,0.648226,0.575000,0.637308,0.500000,0.637744,0.500000,0.616840,0.535000,0.608288,0.570000,0.622588,0.555000,7.626651,65.478330,73.104982,4.928925,107.914184,112.843109,4.748705,248.709355,253.458060,4.721945,483.681291,488.403236,5.036824,953.187605,958.224429,35.394592,27.979533,63.374126
311599,0.648157,0.575000,0.637108,0.425000,0.637717,0.610000,0.616777,0.550000,0.608393,0.720000,0.622566,0.600000,7.633507,65.552137,73.185645,4.932751,108.032737,112.965488,4.751301,248.980459,253.731760,4.724429,484.202526,488.926954,5.039177,954.206697,959.245873,35.397247,28.018762,63.416009
311799,0.647989,0.470000,0.636983,0.505000,0.637611,0.525000,0.616719,0.555000,0.608456,0.675000,0.622597,0.655000,7.641006,65.622533,73.263539,4.935848,108.149878,113.085726,4.753992,249.249924,254.003916,4.727160,484.716176,489.443337,5.041776,955.241234,960.283010,35.400010,28.056679,63.456689
311999,0.647858,0.510000,0.636778,0.420000,0.637580,0.605000,0.616741,0.640000,0.608542,0.700000,0.622660,0.690000,7.648514,65.690412,73.338926,4.939183,108.260542,113.199725,4.757026,249.513349,254.270375,4.730073,485.223964,489.954037,5.044654,956.235001,961.279655,35.403342,28.095299,63.498641
312199,0.647823,0.610000,0.636673,0.525000,0.637516,0.570000,0.616687,0.560000,0.608577,0.645000,0.622644,0.605000,7.657911,65.761653,73.419564,4.945696,108.376500,113.322196,4.764385,249.780968,254.545353,4.737513,485.748068,490.485581,5.051746,957.267855,962.319600,35.613865,28.133486,63.747351
312399,0.647735,0.555000,0.636478,0.430000,0.637406,0.520000,0.616643,0.570000,0.608578,0.610000,0.622684,0.665000,7.663464,65.831321,73.494786,4.948202,108.493157,113.441358,4.766670,250.041492,254.808162,4.739586,486.253334,490.992920,5.053724,958.264653,963.318376,35.616060,28.171458,63.787518
312599,0.647686,0.595000,0.636345,0.495000,0.637389,0.620000,0.616618,0.590000,0.608655,0.690000,0.622686,0.625000,7.670264,65.897723,73.567987,4.951144,108.606572,113.557716,4.769245,250.314920,255.084165,4.741999,486.756024,491.498023,5.056107,959.281291,964.337398,35.618665,28.208564,63.827229
312799,0.647650,0.610000,0.636212,0.495000,0.637354,0.600000,0.616584,0.580000,0.608745,0.705000,0.622721,0.660000,7.677808,65.968434,73.646242,4.954351,108.721109,113.675460,4.772215,250.584957,255.357171,4.744856,487.265896,492.010752,5.058788,960.300185,965.358974,35.621555,28.245954,63.867509
312999,0.647540,0.530000,0.636000,0.410000,0.637221,0.495000,0.616451,0.475000,0.608756,0.620000,0.622676,0.575000,7.685258,66.038505,73.723764,4.957741,108.839323,113.797064,4.775153,250.849402,255.624555,4.747715,487.783556,492.531271,5.061638,961.319414,966.381052,35.624565,28.286053,63.910618
313199,0.647486,0.590000,0.635924,0.555000,0.637181,0.595000,0.616431,0.595000,0.608780,0.635000,0.622650,0.595000,7.695300,66.115547,73.810848,4.964622,108.961813,113.926436,4.782975,251.143403,255.926378,4.755426,488.342442,493.097868,5.069565,962.436278,967.505844,35.832699,28.328163,64.160862
313399,0.647395,0.550000,0.635806,0.510000,0.637132,0.585000,0.616354,0.535000,0.608814,0.645000,0.622573,0.540000,7.700901,66.184915,73.885816,4.967103,109.077091,114.044193,4.785197,251.400641,256.185839,4.757515,488.853491,493.611005,5.071636,963.468111,968.539747,35.834928,28.367433,64.202361
313599,0.647416,0.670000,0.635801,0.630000,0.637130,0.635000,0.616381,0.645000,0.608881,0.680000,0.622528,0.575000,7.707777,66.256301,73.964078,4.970056,109.195855,114.165911,4.787708,251.662346,256.450055,4.760012,489.366454,494.126467,5.073969,964.483333,969.557302,35.837497,28.407654,64.245150
313799,0.647381,0.610000,0.635706,0.535000,0.637100,0.605000,0.616342,0.575000,0.608854,0.580000,0.622535,0.630000,7.715646,66.326753,74.042399,4.973314,109.312628,114.285942,4.790677,251.923584,256.714261,4.762880,489.877619,494.640499,5.076632,965.485457,970.562089,35.840398,28.448190,64.288588
313999,0.647336,0.600000,0.635631,0.555000,0.637065,0.600000,0.616290,0.560000,0.608808,0.560000,0.622528,0.615000,7.723175,66.395792,74.118967,4.976684,109.424232,114.400915,4.793623,252.188399,256.982022,4.765819,490.382424,495.148243,5.079465,966.501471,971.580936,35.843403,28.485496,64.328899
314199,0.647367,0.680000,0.635621,0.625000,0.637087,0.660000,0.616275,0.600000,0.608833,0.635000,0.622540,0.635000,7.732750,66.468198,74.200948,4.983012,109.538290,114.521301,4.802071,252.449645,257.251716,4.790179,490.936531,495.726710,5.087504,967.515782,972.603286,36.054803,28.523568,64.578372
314399,0.647318,0.595000,0.635555,0.565000,0.636987,0.530000,0.616189,0.525000,0.608843,0.620000,0.622547,0.630000,7.738726,66.543967,74.282694,4.985598,109.656167,114.641765,4.804408,252.728161,257.532569,4.792307,491.480118,496.272426,5.089600,968.567066,973.656666,36.057310,28.563573,64.620883
314599,0.647311,0.640000,0.635555,0.635000,0.637022,0.675000,0.616235,0.665000,0.608886,0.655000,0.622479,0.550000,7.745573,66.629889,74.375462,4.988755,109.796249,114.785004,4.807028,253.032471,257.839499,4.794830,492.045756,496.840586,5.092028,969.698257,974.790285,36.059950,28.602258,64.662208
314799,0.647314,0.650000,0.635568,0.650000,0.637002,0.615000,0.616192,0.570000,0.608929,0.655000,0.622444,0.585000,7.752867,66.697647,74.450514,4.991939,109.911606,114.903545,4.809857,253.292698,258.102555,4.797571,492.560210,497.357781,5.094659,970.724474,975.819133,36.062745,28.639869,64.702614
314999,0.647274,0.605000,0.635493,0.555000,0.636944,0.575000,0.616153,0.575000,0.608926,0.605000,0.622409,0.585000,7.760225,66.769836,74.530061,4.995348,110.027040,115.022388,4.814404,253.553344,258.367748,4.800511,493.075624,497.876136,5.097572,971.715428,976.812999,36.065820,28.678583,64.744403
315199,0.647282,0.655000,0.635483,0.625000,0.636975,0.670000,0.616125,0.585000,0.608927,0.610000,0.622412,0.625000,7.769852,66.838364,74.608216,5.002820,110.143592,115.146412,4.822594,253.811906,258.634501,4.813847,493.594444,498.408291,5.104698,972.720279,977.824977,36.274124,28.717236,64.991361
315399,0.647256,0.620000,0.635501,0.655000,0.636968,0.630000,0.616082,0.570000,0.608928,0.610000,0.622405,0.615000,7.775755,66.909628,74.685383,5.005393,110.262677,115.268070,4.824890,254.096681,258.921571,4.816030,494.124402,498.940432,5.106846,973.772402,978.879248,36.276484,28.757031,65.033515
315599,0.647226,0.615000,0.635519,0.655000,0.636897,0.560000,0.616034,0.565000,0.608938,0.620000,0.622426,0.645000,7.783029,66.978805,74.761834,5.008467,110.377242,115.385709,4.827601,254.358968,259.186569,4.818667,494.635104,499.453771,5.109407,974.788705,979.898112,36.279199,28.796107,65.075306
315799,0.647136,0.550000,0.635463,0.575000,0.636895,0.635000,0.616047,0.630000,0.608902,0.570000,0.622433,0.630000,7.790510,67.047191,74.837701,5.011685,110.493327,115.505012,4.830516,254.627384,259.457900,4.821437,495.137864,499.959301,5.112116,975.768723,980.880839,36.282070,28.833876,65.115945
315999,0.647060,0.565000,0.635481,0.655000,0.636875,0.615000,0.616042,0.610000,0.608917,0.625000,0.622403,0.590000,7.798534,67.119151,74.917685,5.015151,110.605649,115.620799,4.833579,254.888537,259.722115,4.824523,495.648688,500.473212,5.115024,976.746664,981.861688,36.285154,28.870812,65.155966
316199,0.647003,0.585000,0.635439,0.590000,0.636883,0.645000,0.616004,0.575000,0.608890,0.580000,0.622331,0.545000,7.808416,67.187954,74.996369,5.022169,110.726520,115.748689,4.844382,255.155672,260.000054,4.831925,496.177494,501.009418,5.123814,977.792648,982.916462,36.491812,28.909832,65.401644
316399,0.646959,0.600000,0.635411,0.605000,0.636867,0.620000,0.615952,0.560000,0.608896,0.615000,0.622264,0.550000,7.814000,67.255132,75.069132,5.024756,110.840003,115.864759,4.846913,255.424272,260.271185,4.834121,496.692653,501.526774,5.125839,978.785840,983.911679,36.494126,28.947159,65.441285
316599,0.646884,0.565000,0.635397,0.620000,0.636842,0.610000,0.615933,0.595000,0.608901,0.615000,0.622262,0.620000,7.820627,67.325249,75.145876,5.027850,110.955854,115.983704,4.849516,255.688081,260.537596,4.836576,497.201077,502.037652,5.128162,979.788130,984.916291,36.496663,28.983664,65.480327
316799,0.646767,0.520000,0.635369,0.605000,0.636790,0.580000,0.615867,0.545000,0.608875,0.580000,0.622196,0.550000,7.827806,67.393745,75.221550,5.031000,111.069524,116.100523,4.852344,255.949724,260.802068,4.839305,497.715715,502.555020,5.130824,980.791669,985.922493,36.499484,29.022081,65.521565
316999,0.646677,0.550000,0.635346,0.610000,0.636770,0.615000,0.615816,0.560000,0.608834,0.565000,0.622161,0.585000,7.834968,67.463706,75.298673,5.034280,111.185490,116.219770,4.855370,256.222832,261.078202,4.842094,498.265819,503.107914,5.134551,981.822206,986.956757,36.502565,29.059010,65.561574
