# TEST CONFIGURATION BEGIN
# FileStream(filename='sea_a.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=5, update_strategy='replace')
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=10, update_strategy='replace')
# [ensemble 25] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=25, update_strategy='replace')
# [ensemble 50] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=50, update_strategy='replace')
# [ensemble 100] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=100, update_strategy='replace')
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='ensemblesize_sea_a.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[ensemble 25],current_acc_[ensemble 25],mean_acc_[ensemble 50],current_acc_[ensemble 50],mean_acc_[ensemble 100],current_acc_[ensemble 100],mean_acc_[incremental],current_acc_[incremental],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[ensemble 25],testing_time_[ensemble 25],total_running_time_[ensemble 25],training_time_[ensemble 50],testing_time_[ensemble 50],total_running_time_[ensemble 50],training_time_[ensemble 100],testing_time_[ensemble 100],total_running_time_[ensemble 100],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental]
318799,0.881476,0.875000,0.884237,0.885000,0.884081,0.885000,0.880891,0.870000,0.871015,0.870000,0.867925,0.855000,10.410299,187.170879,197.581178,6.597138,286.571878,293.169017,6.263735,648.740842,655.004577,6.601817,1259.750148,1266.351965,7.272849,2459.429547,2466.702396,39.492812,73.551207,113.044018
318999,0.881470,0.875000,0.884228,0.875000,0.884078,0.880000,0.880886,0.875000,0.871009,0.865000,0.867904,0.845000,10.415851,187.229829,197.645679,6.599723,286.667887,293.267610,6.265983,648.961016,655.227000,6.603950,1260.185619,1266.789569,7.274930,2460.302474,2467.577403,39.495064,73.580474,113.075538
319199,0.881469,0.880000,0.884220,0.875000,0.884065,0.870000,0.880885,0.880000,0.870999,0.860000,0.867888,0.850000,10.423911,187.288183,197.712094,6.606010,286.762197,293.368207,6.274285,649.184052,655.458336,6.610191,1260.615101,1267.225292,7.280878,2461.154365,2468.435243,39.643906,73.609358,113.253264
319399,0.881459,0.870000,0.884221,0.885000,0.884043,0.860000,0.880871,0.865000,0.870980,0.850000,0.867871,0.850000,10.428354,187.345628,197.773983,6.608124,286.856528,293.464652,6.276073,649.406270,655.682342,6.611938,1261.043930,1267.655868,7.282514,2461.996823,2469.279338,39.645747,73.637627,113.283374
319599,0.881457,0.880000,0.884208,0.870000,0.884044,0.885000,0.880874,0.885000,0.870979,0.870000,0.867864,0.860000,10.432969,187.403254,197.836223,6.610333,286.952896,293.563229,6.278186,649.624985,655.903171,6.613843,1261.470610,1268.084453,7.284370,2462.838236,2470.122605,39.647772,73.666949,113.314721
319799,0.881442,0.865000,0.884199,0.875000,0.884026,0.865000,0.880869,0.875000,0.870928,0.815000,0.867825,0.825000,10.437866,187.460667,197.898533,6.612701,287.047233,293.659934,6.280317,649.843600,656.123917,6.615802,1261.892916,1268.508718,7.286290,2463.680904,2470.967194,39.649818,73.695252,113.345070
319999,0.881450,0.890000,0.884214,0.900000,0.884041,0.900000,0.880877,0.890000,0.870923,0.865000,0.867836,0.880000,10.443199,187.518320,197.961519,6.615296,287.141639,293.756935,6.282557,650.063799,656.346355,6.617961,1262.318228,1268.936190,7.288378,2464.521021,2471.809399,39.652188,73.724663,113.376851
320199,0.881462,0.895000,0.884214,0.885000,0.884042,0.885000,0.880876,0.880000,0.870917,0.865000,0.867852,0.885000,10.452323,187.578021,198.030345,6.622123,287.238371,293.860493,6.288288,650.290270,656.578558,6.624815,1262.751416,1269.376232,7.295818,2465.386286,2472.682104,39.808372,73.753676,113.562048
320399,0.881466,0.885000,0.884224,0.895000,0.884038,0.880000,0.880876,0.880000,0.870903,0.855000,0.867868,0.885000,10.456801,187.635354,198.092156,6.624203,287.333761,293.957964,6.290087,650.509438,656.799526,6.626564,1263.177600,1269.804164,7.297513,2466.226729,2473.524242,39.810203,73.782171,113.592375
320599,0.881446,0.860000,0.884207,0.865000,0.884021,0.865000,0.880852,0.855000,0.870893,0.860000,0.867847,0.845000,10.461503,187.695615,198.157118,6.626525,287.429142,294.055667,6.292055,650.732282,657.024336,6.628444,1263.613069,1270.241513,7.299323,2467.083618,2474.382940,39.812258,73.812617,113.624875
320799,0.881463,0.900000,0.884226,0.905000,0.884026,0.890000,0.880851,0.880000,0.870874,0.850000,0.867840,0.860000,10.466518,187.754881,198.221399,6.629019,287.524586,294.153605,6.294210,650.956524,657.250734,6.630524,1264.050637,1270.681161,7.301469,2467.939276,2475.240745,39.814357,73.841728,113.656085
320999,0.881471,0.890000,0.884249,0.910000,0.884045,0.905000,0.880860,0.890000,0.870855,0.850000,0.867824,0.850000,10.472125,187.814559,198.286684,6.631748,287.621451,294.253199,6.296506,651.175460,657.471966,6.632715,1264.480452,1271.113167,7.303595,2468.801128,2476.104723,39.816654,73.871293,113.687947
321199,0.881451,0.860000,0.884227,0.860000,0.884028,0.865000,0.880827,0.845000,0.870814,0.825000,0.867767,0.805000,10.481229,187.873580,198.354809,6.637823,287.721237,294.359060,6.301977,651.408634,657.710611,6.639071,1264.921901,1271.560972,7.310106,2469.738021,2477.048127,39.970977,73.901231,113.872208
321399,0.881454,0.885000,0.884219,0.875000,0.884006,0.860000,0.880813,0.865000,0.870795,0.850000,0.867733,0.830000,10.485620,187.929809,198.415429,6.639912,287.814665,294.454577,6.303752,651.626107,657.929859,6.640796,1265.344499,1271.985295,7.311808,2470.577423,2477.889231,39.972788,73.929818,113.902606
321599,0.881426,0.850000,0.884192,0.855000,0.883976,0.850000,0.880776,0.840000,0.870718,0.785000,0.867671,0.800000,10.490250,187.988717,198.478967,6.642172,287.916210,294.558382,6.305701,651.849629,658.155329,6.642648,1265.782495,1272.425144,7.313620,2471.435980,2478.749600,39.974882,73.959025,113.933907
321799,0.881443,0.900000,0.884220,0.915000,0.883990,0.900000,0.880794,0.900000,0.870730,0.885000,0.867674,0.870000,10.495313,188.048678,198.543991,6.644587,288.014488,294.659075,6.307792,652.072148,658.379940,6.644648,1266.215958,1272.860606,7.315554,2472.291092,2479.606646,39.977028,73.987882,113.964910
321999,0.881473,0.915000,0.884248,0.915000,0.884014,0.910000,0.880815,0.905000,0.870743,0.885000,0.867689,0.885000,10.500797,188.107710,198.608507,6.647167,288.110287,294.757454,6.310089,652.298247,658.608336,6.646836,1266.646567,1273.293403,7.317670,2473.145562,2480.463232,39.979298,74.016759,113.996057
322199,0.881494,0.905000,0.884257,0.895000,0.884023,0.895000,0.880824,0.890000,0.870747,0.875000,0.867682,0.860000,10.509229,188.165521,198.674750,6.653120,288.206430,294.859550,6.316280,652.516300,658.832580,6.653350,1267.083514,1273.736864,7.323802,2473.996286,2481.320087,40.132330,74.045892,114.178222
322399,0.881466,0.850000,0.884240,0.865000,0.884006,0.865000,0.880805,0.860000,0.870706,0.825000,0.867657,0.840000,10.513648,188.222755,198.736402,6.655163,288.301248,294.956411,6.318054,652.738061,659.056115,6.655030,1267.510350,1274.165380,7.325471,2474.845619,2482.171090,40.134407,74.073964,114.208371
322599,0.881469,0.885000,0.884250,0.895000,0.883994,0.870000,0.880813,0.890000,0.870705,0.870000,0.867642,0.850000,10.518285,188.281275,198.799560,6.657381,288.397280,295.054661,6.319972,652.960123,659.280095,6.656845,1267.944738,1274.601583,7.327399,2475.701761,2483.029160,40.136462,74.102446,114.238908
322799,0.881441,0.850000,0.884210,0.840000,0.883963,0.850000,0.880776,0.840000,0.870655,0.815000,0.867612,0.835000,10.523272,188.341814,198.865085,6.659784,288.496095,295.155879,6.322065,653.184781,659.506846,6.658870,1268.380573,1275.039443,7.329363,2476.558308,2483.887671,40.138620,74.131321,114.269940
322999,0.881439,0.880000,0.884206,0.880000,0.883955,0.875000,0.880776,0.880000,0.870641,0.855000,0.867614,0.870000,10.528874,188.401446,198.930320,6.662405,288.591442,295.253847,6.324380,653.406568,659.730948,6.661078,1268.817996,1275.479074,7.331494,2477.414705,2484.746199,40.140878,74.159985,114.300863
323199,0.881429,0.870000,0.884203,0.880000,0.883956,0.885000,0.880780,0.885000,0.870636,0.865000,0.867599,0.850000,10.537066,188.460370,198.997436,6.668028,288.689418,295.357447,6.330803,653.630346,659.961149,6.667476,1269.250615,1275.918092,7.338205,2478.267128,2485.605333,40.295276,74.189471,114.484747
323399,0.881437,0.890000,0.884212,0.895000,0.883970,0.900000,0.880788,0.890000,0.870631,0.865000,0.867605,0.875000,10.541455,188.517166,199.058620,6.670084,288.785668,295.455752,6.332567,653.854535,660.187102,6.669172,1269.679689,1276.348861,7.339856,2479.109319,2486.449174,40.297136,74.217440,114.514576
323599,0.881427,0.870000,0.884204,0.875000,0.883962,0.875000,0.880774,0.865000,0.870590,0.825000,0.867581,0.840000,10.546051,188.573023,199.119074,6.672261,288.878208,295.550468,6.334494,654.073167,660.407662,6.670973,1270.113163,1276.784136,7.341618,2479.951636,2487.293254,40.299094,74.245866,114.544960
323799,0.881421,0.875000,0.884191,0.870000,0.883950,0.870000,0.880760,0.865000,0.870567,0.845000,0.867569,0.855000,10.550987,188.630166,199.181153,6.674669,288.972210,295.646879,6.336605,654.298310,660.634915,6.672991,1270.544913,1277.217905,7.343539,2480.801256,2488.144795,40.301163,74.274760,114.575923
323999,0.881393,0.850000,0.884161,0.850000,0.883924,0.855000,0.880732,0.850000,0.870518,0.815000,0.867527,0.820000,10.556449,188.688505,199.244954,6.677260,289.067145,295.744406,6.338873,654.519306,660.858179,6.675240,1270.977078,1277.652318,7.345624,2481.651357,2488.996981,40.303439,74.303457,114.606896
324199,0.881396,0.885000,0.884161,0.885000,0.883930,0.890000,0.880745,0.895000,0.870535,0.890000,0.867525,0.865000,10.565185,188.745318,199.310504,6.682884,289.162836,295.845720,6.344456,654.740759,661.085216,6.682187,1271.402957,1278.085144,7.351700,2482.503188,2489.854888,40.460329,74.332198,114.792527
324399,0.881386,0.870000,0.884158,0.880000,0.883913,0.865000,0.880717,0.850000,0.870499,0.830000,0.867500,0.840000,10.569586,188.802471,199.372057,6.684952,289.258032,295.942984,6.346230,654.957782,661.304012,6.683923,1271.829425,1278.513348,7.353393,2483.352148,2490.705541,40.462146,74.361010,114.823156
324599,0.881402,0.900000,0.884181,0.910000,0.883936,0.910000,0.880730,0.895000,0.870503,0.875000,0.867511,0.880000,10.574417,188.861884,199.436301,6.687227,289.355804,296.043032,6.348356,655.184725,661.533082,6.685896,1272.276092,1278.961988,7.355275,2484.231783,2491.587057,40.464233,74.391375,114.855608
324799,0.881397,0.875000,0.884181,0.885000,0.883937,0.885000,0.880730,0.880000,0.870485,0.850000,0.867487,0.840000,10.579471,188.922477,199.501948,6.689614,289.455470,296.145085,6.350466,655.405967,661.756433,6.687927,1272.718059,1279.405986,7.357255,2485.097166,2492.454420,40.466338,74.421197,114.887535
324999,0.881396,0.880000,0.884182,0.885000,0.883942,0.890000,0.880733,0.885000,0.870458,0.840000,0.867476,0.855000,10.584941,188.981587,199.566528,6.692222,289.549872,296.242094,6.352857,655.627865,661.980721,6.690171,1273.149942,1279.840113,7.359381,2485.956473,2493.315854,40.468603,74.450115,114.918718
325199,0.881381,0.865000,0.884165,0.865000,0.883939,0.880000,0.880728,0.875000,0.870426,0.835000,0.867464,0.855000,10.593505,189.038952,199.632458,6.698070,289.644174,296.342243,6.359134,655.847542,662.206676,6.697505,1273.574693,1280.272198,7.366270,2486.795073,2494.161343,40.627675,74.478320,115.105995
325399,0.881380,0.880000,0.884166,0.885000,0.883940,0.885000,0.880728,0.880000,0.870421,0.865000,0.867458,0.860000,10.597821,189.096040,199.693862,6.700119,289.740282,296.440401,6.360943,656.069121,662.430064,6.699267,1273.999639,1280.698906,7.367902,2487.636927,2495.004829,40.629493,74.506544,115.136036
325599,0.881383,0.885000,0.884167,0.885000,0.883941,0.885000,0.880731,0.885000,0.870426,0.875000,0.867451,0.860000,10.602334,189.153409,199.755744,6.702363,289.835095,296.537458,6.362891,656.290263,662.653155,6.701144,1274.423981,1281.125125,7.369712,2488.484054,2495.853766,40.631676,74.536113,115.167789
325799,0.881368,0.865000,0.884145,0.860000,0.883928,0.870000,0.880731,0.880000,0.870403,0.845000,0.867422,0.835000,10.607234,189.211488,199.818722,6.704753,289.931921,296.636674,6.365032,656.512351,662.877383,6.703209,1274.861737,1281.564945,7.371686,2489.341278,2496.712965,40.633783,74.564979,115.198762
325999,0.881394,0.910000,0.884164,0.905000,0.883947,0.905000,0.880748,0.900000,0.870416,0.885000,0.867416,0.860000,10.612773,189.271845,199.884618,6.707417,290.029728,296.737145,6.367331,656.740265,663.107597,6.705359,1275.290739,1281.996098,7.373775,2490.194845,2497.568619,40.636014,74.594107,115.230121
326199,0.881419,0.910000,0.884195,0.920000,0.883979,0.920000,0.880769,0.905000,0.870438,0.895000,0.867440,0.895000,10.621740,189.383265,200.005005,6.713239,290.126902,296.840141,6.373045,656.961809,663.334855,6.712096,1275.728515,1282.440611,7.380348,2491.059501,2498.439849,40.793175,74.622356,115.415531
326399,0.881449,0.915000,0.884209,0.900000,0.883993,0.900000,0.880773,0.885000,0.870464,0.900000,0.867443,0.870000,10.626189,189.441190,200.067378,6.715346,290.223823,296.939168,6.374894,657.184144,663.559038,6.713905,1276.162932,1282.876837,7.382025,2491.910198,2499.292222,40.795071,74.651541,115.446612
326599,0.881456,0.890000,0.884206,0.880000,0.883998,0.890000,0.880790,0.900000,0.870463,0.870000,0.867432,0.855000,10.630791,189.499204,200.129995,6.717647,290.320683,297.038331,6.377224,657.406730,663.783954,6.715799,1276.588163,1283.303962,7.383812,2492.761945,2500.145757,40.797070,74.680345,115.477415
326799,0.881486,0.915000,0.884242,0.925000,0.884039,0.930000,0.880811,0.905000,0.870489,0.900000,0.867460,0.900000,10.635645,189.558050,200.193694,6.719980,290.415460,297.135440,6.379337,657.625954,664.005291,6.717876,1277.012564,1283.730440,7.385765,2493.599523,2500.985287,40.799104,74.710022,115.509126
326999,0.881480,0.875000,0.884251,0.895000,0.884026,0.870000,0.880811,0.880000,0.870480,0.860000,0.867471,0.880000,10.640934,189.615807,200.256741,6.722604,290.511734,297.234338,6.381597,657.847733,664.229331,6.720152,1277.442809,1284.162961,7.387871,2494.457577,2501.845447,40.801363,74.738580,115.539943
327199,0.881492,0.895000,0.884261,0.895000,0.884032,0.890000,0.880827,0.900000,0.870493,0.885000,0.867469,0.865000,10.648935,189.675061,200.323997,6.728427,290.607535,297.335962,6.387313,658.067395,664.454708,6.727101,1277.872259,1284.599360,7.394881,2495.304775,2502.699656,40.962004,74.767068,115.729072
327399,0.881517,0.910000,0.884288,0.915000,0.884055,0.910000,0.880849,0.905000,0.870510,0.890000,0.867471,0.870000,10.653308,189.732209,200.385518,6.730485,290.703894,297.434380,6.389186,658.289487,664.678673,6.728863,1278.303131,1285.031994,7.396525,2496.157666,2503.554191,40.963832,74.795675,115.759507
327599,0.881547,0.915000,0.884319,0.920000,0.884077,0.910000,0.880879,0.915000,0.870523,0.885000,0.867504,0.905000,10.657786,189.787726,200.445512,6.732762,290.799574,297.532336,6.391136,658.510288,664.901425,6.730718,1278.725854,1285.456572,7.398319,2497.004753,2504.403072,40.965775,74.825708,115.791483
327799,0.881558,0.895000,0.884337,0.905000,0.884100,0.910000,0.880887,0.890000,0.870540,0.890000,0.867524,0.890000,10.662762,189.846816,200.509578,6.735181,290.892424,297.627605,6.393245,658.731034,665.124280,6.732774,1279.158560,1285.891335,7.400307,2497.854875,2505.255182,40.967863,74.854862,115.822725
327999,0.881566,0.890000,0.884351,0.900000,0.884123,0.910000,0.880904,0.900000,0.870557,0.890000,0.867535,0.880000,10.668269,189.908124,200.576393,6.737731,290.991774,297.729505,6.395491,658.954655,665.350146,6.735061,1279.598694,1286.333754,7.402491,2498.751652,2506.154143,40.970173,74.884520,115.854693
328199,0.881564,0.880000,0.884378,0.915000,0.884150,0.915000,0.880925,0.905000,0.870583,0.900000,0.867528,0.860000,10.676623,189.965640,200.642264,6.744310,291.085696,297.830006,6.401278,659.180047,665.581326,6.741865,1280.057746,1286.799610,7.409859,2499.639870,2507.049729,41.135146,74.913647,116.048792
328399,0.881567,0.885000,0.884370,0.875000,0.884142,0.875000,0.880911,0.865000,0.870609,0.900000,0.867509,0.845000,10.681093,190.024550,200.705643,6.746384,291.184497,297.930880,6.403108,659.399478,665.802586,6.743606,1280.492450,1287.236055,7.411515,2500.500973,2507.912488,41.136994,74.943237,116.080231
328599,0.881570,0.885000,0.884361,0.875000,0.884129,0.870000,0.880884,0.850000,0.870582,0.840000,0.867476,0.830000,10.685642,190.083146,200.768787,6.748576,291.279164,298.027740,6.405042,659.621709,666.026752,6.745443,1280.924513,1287.669956,7.413323,2501.353013,2508.766337,41.139079,74.972332,116.111411
328799,0.881560,0.870000,0.884371,0.895000,0.884139,0.895000,0.880896,0.895000,0.870577,0.865000,0.867487,0.880000,10.690773,190.141551,200.832324,6.750997,291.373992,298.124989,6.407138,659.840225,666.247363,6.747451,1281.355917,1288.103368,7.415292,2502.201512,2509.616804,41.141240,75.001535,116.142775
328999,0.881541,0.860000,0.884367,0.880000,0.884127,0.870000,0.880891,0.875000,0.870559,0.850000,0.867498,0.880000,10.695996,190.199838,200.895834,6.753574,291.470299,298.223873,6.409367,660.059130,666.468497,6.749601,1281.782052,1288.531654,7.417366,2503.047846,2510.465212,41.143481,75.030265,116.173746
329199,0.881545,0.885000,0.884372,0.890000,0.884114,0.870000,0.880908,0.900000,0.870563,0.875000,0.867509,0.880000,10.704115,190.258185,200.962300,6.759805,291.568859,298.328665,6.415419,660.280486,666.695905,6.756466,1282.217251,1288.973717,7.423816,2503.911818,2511.335633,41.308672,75.059362,116.368034
329399,0.881561,0.900000,0.884394,0.910000,0.884128,0.900000,0.880924,0.900000,0.870580,0.890000,0.867520,0.880000,10.708498,190.314798,201.023297,6.761919,291.664528,298.426447,6.417208,660.498767,666.915975,6.758179,1282.642780,1289.400959,7.425454,2504.754732,2512.180186,41.310479,75.087692,116.398172
329599,0.881542,0.860000,0.884360,0.845000,0.884098,0.850000,0.880906,0.860000,0.870544,0.830000,0.867470,0.810000,10.713052,190.371197,201.084248,6.764117,291.760335,298.524452,6.419156,660.720120,667.139276,6.760050,1283.072713,1289.832763,7.427391,2505.602644,2513.030035,41.312426,75.116212,116.428639
329799,0.881545,0.885000,0.884382,0.910000,0.884117,0.905000,0.880918,0.895000,0.870561,0.890000,0.867498,0.900000,10.718014,190.428956,201.146970,6.766482,291.856013,298.622495,6.421320,660.939000,667.360321,6.762144,1283.500990,1290.263133,7.429317,2506.447681,2513.876998,41.314500,75.145490,116.459990
329999,0.881535,0.870000,0.884374,0.875000,0.884104,0.870000,0.880917,0.880000,0.870557,0.865000,0.867487,0.855000,10.723464,190.486746,201.210210,6.769010,291.952453,298.721463,6.423963,661.157975,667.581938,6.764259,1283.927322,1290.691581,7.431409,2507.286415,2514.717824,41.316730,75.174510,116.491240
330199,0.881512,0.855000,0.884357,0.865000,0.884096,0.875000,0.880895,0.855000,0.870539,0.850000,0.867463,0.840000,10.731767,190.545515,201.277282,6.775657,292.047039,298.822697,6.430312,661.380724,667.811037,6.774962,1284.356493,1291.131455,7.439769,2508.131124,2515.570892,41.480104,75.203303,116.683407
330399,0.881493,0.860000,0.884358,0.885000,0.884093,0.880000,0.880885,0.870000,0.870521,0.850000,0.867457,0.860000,10.736148,190.602976,201.339123,6.777730,292.152934,298.930663,6.432164,661.602256,668.034421,6.776652,1284.785135,1291.561787,7.441409,2508.970929,2516.412338,41.482141,75.231926,116.714066
330599,0.881448,0.830000,0.884324,0.845000,0.884059,0.845000,0.880850,0.840000,0.870468,0.810000,0.867402,0.805000,10.740777,190.660615,201.401392,6.780006,292.247960,299.027966,6.434140,661.822139,668.256279,6.778476,1285.268627,1292.047104,7.443220,2509.825825,2517.269046,41.484192,75.262386,116.746578
330799,0.881430,0.860000,0.884324,0.885000,0.884068,0.895000,0.880854,0.885000,0.870464,0.865000,0.867374,0.835000,10.745683,190.719030,201.464713,6.782414,292.342468,299.124882,6.436234,662.041723,668.477957,6.780507,1285.706213,1292.486720,7.445209,2510.679108,2518.124317,41.486256,75.291714,116.777970
330999,0.881420,0.870000,0.884342,0.905000,0.884087,0.905000,0.880874,0.905000,0.870472,0.880000,0.867368,0.860000,10.751082,190.777674,201.528757,6.784990,292.437241,299.222231,6.438541,662.259333,668.697874,6.782717,1286.137724,1292.920441,7.447317,2511.528614,2518.975930,41.488505,75.320230,116.808735
331199,0.881440,0.905000,0.884373,0.920000,0.884113,0.915000,0.880895,0.905000,0.870493,0.895000,0.867375,0.875000,10.759390,190.835106,201.594495,6.791156,292.533143,299.324299,6.445039,662.479155,668.924194,6.789360,1286.566105,1293.355464,7.454479,2512.378848,2519.833328,41.646764,75.349550,116.996315
331399,0.881443,0.885000,0.884391,0.905000,0.884127,0.900000,0.880912,0.900000,0.870501,0.880000,0.867368,0.860000,10.763838,190.892892,201.656729,6.794281,292.629332,299.423613,6.446880,662.698910,669.145790,6.791085,1286.998580,1293.789665,7.456128,2513.235468,2520.691596,41.648583,75.378231,117.026814
331599,0.881425,0.860000,0.884357,0.845000,0.884111,0.865000,0.880915,0.885000,0.870488,0.855000,0.867336,0.830000,10.768383,190.953313,201.721697,6.796515,292.724558,299.521073,6.448944,662.916953,669.365896,6.792998,1287.429036,1294.222034,7.458020,2514.086353,2521.544373,41.650560,75.406562,117.057123
331799,0.881406,0.860000,0.884340,0.865000,0.884098,0.870000,0.880915,0.880000,0.870466,0.845000,0.867321,0.850000,10.773463,191.010730,201.784193,6.798880,292.820834,299.619714,6.451016,663.137028,669.588044,6.794998,1287.853675,1294.648673,7.459985,2514.930509,2522.390494,41.652766,75.435450,117.088216
331999,0.881418,0.895000,0.884345,0.890000,0.884091,0.875000,0.880940,0.910000,0.870474,0.880000,0.867315,0.860000,10.778808,191.071253,201.850060,6.801442,292.916483,299.717925,6.453202,663.357370,669.810573,6.797128,1288.282463,1295.079591,7.462033,2515.778391,2523.240424,41.655002,75.464446,117.119449
332199,0.881425,0.890000,0.884341,0.880000,0.884104,0.900000,0.880947,0.890000,0.870461,0.855000,0.867300,0.850000,10.787932,191.128887,201.916819,6.807167,293.012586,299.819753,6.458866,663.583072,670.041938,6.804811,1288.713326,1295.518137,7.468671,2516.646070,2524.114741,41.815954,75.493904,117.309858
332399,0.881411,0.865000,0.884337,0.880000,0.884101,0.880000,0.880947,0.880000,0.870426,0.830000,0.867289,0.855000,10.791684,191.182944,201.974627,6.809121,293.103079,299.912201,6.460547,663.789538,670.250085,6.806408,1289.114157,1295.920565,7.470254,2517.442847,2524.913101,41.817651,75.518005,117.335656
332599,0.881397,0.865000,0.884312,0.855000,0.884076,0.855000,0.880933,0.865000,0.870396,0.835000,0.867266,0.840000,10.795799,191.237523,202.033322,6.811242,293.193552,300.004794,6.462393,663.998762,670.461154,6.808167,1289.524975,1296.333142,7.472003,2518.254749,2525.726752,41.819530,75.544028,117.363558
332799,0.881405,0.890000,0.884308,0.880000,0.884076,0.885000,0.880932,0.880000,0.870395,0.870000,0.867259,0.860000,10.799990,191.291105,202.091095,6.813437,293.282388,300.095826,6.464294,664.203894,670.668188,6.809978,1289.923694,1296.733673,7.473798,2519.040755,2526.514554,41.821415,75.568263,117.389677
332999,0.881403,0.880000,0.884309,0.885000,0.884082,0.890000,0.880936,0.885000,0.870378,0.850000,0.867266,0.875000,10.804314,191.344991,202.149305,6.815811,293.372462,300.188273,6.466364,664.406375,670.872739,6.811965,1290.326018,1297.137983,7.475737,2519.833116,2527.308853,41.823416,75.591617,117.415033
333199,0.881437,0.920000,0.884335,0.915000,0.884117,0.925000,0.880952,0.900000,0.870412,0.910000,0.867277,0.880000,10.812128,191.401577,202.213705,6.821310,293.466154,300.287463,6.472078,664.626634,671.098711,6.818555,1290.761575,1297.580130,7.482240,2520.679801,2528.162042,41.981386,75.618949,117.600335
333399,0.881452,0.900000,0.884336,0.885000,0.884130,0.900000,0.880960,0.890000,0.870411,0.870000,0.867249,0.835000,10.816126,191.458600,202.274726,6.823332,293.560658,300.383989,6.473813,664.841890,671.315704,6.820246,1291.180116,1298.000362,7.483890,2521.510471,2528.994361,41.983149,75.644995,117.628144
333599,0.881426,0.850000,0.884315,0.860000,0.884110,0.860000,0.880933,0.850000,0.870377,0.830000,0.867217,0.830000,10.820657,191.519021,202.339679,6.825543,293.661035,300.486577,6.475756,665.074448,671.550205,6.822102,1291.632504,1298.454606,7.485702,2522.405784,2529.891486,41.985074,75.674235,117.659309
333799,0.881407,0.860000,0.884299,0.865000,0.884093,0.865000,0.880898,0.840000,0.870346,0.835000,0.867173,0.815000,10.826976,191.634458,202.461434,6.830498,293.798845,300.629344,6.478205,665.451373,671.929578,6.824953,1292.308065,1299.133018,7.488207,2523.938903,2531.427110,41.987908,75.727151,117.715059
333999,0.881402,0.875000,0.884291,0.875000,0.884090,0.880000,0.880889,0.870000,0.870342,0.865000,0.867141,0.830000,10.833452,191.732131,202.565583,6.833496,293.938945,300.772441,6.480976,665.855228,672.336204,6.827443,1293.017467,1299.844910,7.490619,2525.249291,2532.739910,41.990451,75.769867,117.760318
334199,0.881443,0.930000,0.884304,0.900000,0.884116,0.915000,0.880922,0.920000,0.870359,0.890000,0.867156,0.885000,10.842671,191.796182,202.638853,6.839498,294.048363,300.887861,6.486850,666.103823,672.590672,6.834435,1293.498388,1300.332823,7.497388,2526.202194,2533.699582,42.155054,75.802100,117.957155
334399,0.881455,0.895000,0.884322,0.905000,0.884138,0.910000,0.880939,0.900000,0.870363,0.875000,0.867159,0.870000,10.847123,191.859400,202.706523,6.841615,294.149551,300.991166,6.488685,666.346305,672.834991,6.836166,1293.980118,1300.816284,7.499209,2527.151435,2534.650644,42.157063,75.832715,117.989778
334599,0.881492,0.925000,0.884339,0.905000,0.884156,0.905000,0.880959,0.905000,0.870392,0.905000,0.867178,0.890000,10.851780,191.922540,202.774320,6.844021,294.252070,301.096091,6.490815,666.579760,673.070576,6.838094,1294.443046,1301.281140,7.501062,2528.124685,2535.625747,42.159188,75.861999,118.021187
334799,0.881503,0.895000,0.884353,0.900000,0.884170,0.900000,0.880967,0.890000,0.870405,0.885000,0.867172,0.860000,10.856513,191.979832,202.836345,6.846503,294.348239,301.194742,6.492883,666.805559,673.298442,6.840063,1294.882181,1301.722243,7.503001,2528.971814,2536.474815,42.161222,75.889838,118.051060
334999,0.881489,0.865000,0.884332,0.860000,0.884149,0.860000,0.880949,0.860000,0.870391,0.855000,0.867149,0.840000,10.861189,192.035899,202.897087,6.848951,294.441062,301.290013,6.495059,667.015414,673.510472,6.842117,1295.291841,1302.133958,7.504967,2529.788919,2537.293886,42.163330,75.915922,118.079251
